Designator,Mid X,Mid Y,Rotation,Layer
A1,115.834,-104.14,180.0,top
BT1,114.554,-135.001,90.0,bottom
J1,101.985,-80.772,90.0,top
J2,101.985,-83.439,90.0,top
J3,94.869,-98.552,180.0,top
J4,104.902,-118.374,180.0,top
J5,105.029,-133.223,0.0,top
R1,105.283,-143.383,180.0,top
SW1,122.809,-132.0,270.0,top
SW2,98.171,-132.969,180.0,top
U1,110.236,-152.2592,0.0,top
